Date,weekday,Holiday,working _day,holiday_sequence,trans_date_set,trans_month,trans_year,prevweek_mean,total_amount_withdrawn
26/05/2016,5,NAH,W,WWW,26,5,2016,38708.32,58062.48
27/05/2016,6,NAH,W,WWH,27,5,2016,32145.368,48218.052
28/05/2016,7,NAH,H,WHH,28,5,2016,60478.112,90717.168
29/05/2016,1,NAH,H,HHW,29,5,2016,52234.404,78351.606
30/05/2016,2,NAH,W,HWW,30,5,2016,54046.128,81069.192
31/05/2016,3,NAH,W,WWW,31,5,2016,55239.392,82859.088
01/06/2016,4,NAH,W,WWW,1,6,2016,12260.06,18390.09
02/06/2016,5,NAH,W,WWW,2,6,2016,29526.008,44289.012
03/06/2016,6,NAH,W,WWH,3,6,2016,53820.572,80730.858
04/06/2016,7,NAH,H,WHH,4,6,2016,63213.888,94820.832
05/06/2016,1,NAH,H,HHW,5,6,2016,49913.36,74870.04
06/06/2016,2,NAH,W,HWW,6,6,2016,44805.608,67208.412
07/06/2016,3,NAH,W,WWW,7,6,2016,46217.152,69325.728
08/06/2016,4,NAH,W,WWW,8,6,2016,30406.404,45609.606
09/06/2016,5,NAH,W,WWW,9,6,2016,42906.572,64359.858
10/06/2016,6,NAH,W,WWH,10,6,2016,43117.576,64676.364
11/06/2016,7,NAH,H,WHH,11,6,2016,40061.656,60092.484
12/06/2016,1,NAH,H,HHW,12,6,2016,36358.172,54537.258
13/06/2016,2,NAH,W,HWW,13,6,2016,35390.464,53085.696
14/06/2016,3,NAH,W,WWW,14,6,2016,47788.768,71683.152
15/06/2016,4,NAH,W,WWW,15,6,2016,34517.344,51776.016
16/06/2016,5,NAH,W,WWW,16,6,2016,49076.62,73614.93
17/06/2016,6,NAH,W,WWH,17,6,2016,22060.832,33091.248
18/06/2016,7,NAH,H,WHH,18,6,2016,33062.144,49593.216
19/06/2016,1,O,H,HHW,19,6,2016,28543.748,42815.622
20/06/2016,2,NAH,W,HWW,20,6,2016,41764.24,62646.36
21/06/2016,3,NAH,W,WWW,21,6,2016,35405.016,53107.524
22/06/2016,4,NAH,W,WWW,22,6,2016,38490.04,57735.06
23/06/2016,5,NAH,W,WWW,23,6,2016,46733.748,70100.622
24/06/2016,6,NAH,W,WWH,24,6,2016,29249.52,43874.28
25/06/2016,7,NAH,H,WHH,25,6,2016,34415.48,51623.22
26/06/2016,1,NAH,H,HHW,26,6,2016,35164.908,52747.362
27/06/2016,2,NAH,W,HWW,27,6,2016,44019.8,66029.7
28/06/2016,3,NAH,W,WWW,28,6,2016,62318.94,93478.41
29/06/2016,4,NAH,W,WWW,29,6,2016,48661.888,72992.832
30/06/2016,5,NAH,W,WWW,30,6,2016,76368.896,114553.344
01/07/2016,6,OH,W,WWH,1,7,2016,47221.24,70831.86
02/07/2016,7,NAH,H,WHH,2,7,2016,66022.424,99033.636
03/07/2016,1,NAH,H,HHW,3,7,2016,31665.152,47497.728
04/07/2016,2,NAH,W,HWW,4,7,2016,53478.6,80217.9
05/07/2016,3,NAH,W,WWW,5,7,2016,53733.26,80599.89
06/07/2016,4,R-M,W,WWW,6,7,2016,25400.516,38100.774
07/07/2016,5,NAH,W,WWW,7,7,2016,44558.224,66837.336
08/07/2016,6,NAH,W,WWH,8,7,2016,40643.736,60965.604
09/07/2016,7,NAH,H,WHH,9,7,2016,49804.22,74706.33
10/07/2016,1,NAH,H,HHW,10,7,2016,28551.024,42826.536
11/07/2016,2,NAH,W,HWW,11,7,2016,32181.748,48272.622
12/07/2016,3,NAH,W,WWW,12,7,2016,32742,49113
13/07/2016,4,NAH,W,WWW,13,7,2016,22424.632,33636.948
14/07/2016,5,NAH,W,WWW,14,7,2016,31788.844,47683.266
15/07/2016,6,NAH,W,WWH,15,7,2016,28441.884,42662.826
16/07/2016,7,NAH,H,WHH,16,7,2016,34510.068,51765.102
17/07/2016,1,NAH,H,HHW,17,7,2016,47000,62242.542
18/07/2016,2,NAH,W,HWW,18,7,2016,56410.828,84616.242
19/07/2016,3,O,W,WWW,19,7,2016,40389.076,60583.614
20/07/2016,4,NAH,W,WWW,20,7,2016,44398.152,66597.228
21/07/2016,5,NAH,W,WWW,21,7,2016,52816.484,79224.726
22/07/2016,6,NAH,W,WWH,22,7,2016,23545.136,35317.704
23/07/2016,7,NAH,H,WHH,23,7,2016,38038.928,57058.392
24/07/2016,1,NAH,H,HHW,24,7,2016,22693.844,34040.766
25/07/2016,2,NAH,W,HWW,25,7,2016,34400.928,51601.392
26/07/2016,3,NAH,W,WWW,26,7,2016,44434.532,66651.798
27/07/2016,4,NAH,W,WWW,27,7,2016,42811.984,64217.976
28/07/2016,5,NAH,W,WWW,28,7,2016,76259.756,114389.634
29/07/2016,6,NAH,W,WWH,29,7,2016,49003.86,73505.79
30/07/2016,7,NAH,H,WHH,30,7,2016,54948.352,82422.528
31/07/2016,1,NAH,H,HHW,31,7,2016,41589.616,62384.424
01/08/2016,2,NAH,W,HWW,1,8,2016,43852.452,65778.678
02/08/2016,3,NAH,W,WWW,2,8,2016,61351.232,92026.848
03/08/2016,4,NAH,W,WWW,3,8,2016,54831.936,82247.904
04/08/2016,5,NAH,W,WWW,4,8,2016,60223.452,90335.178
05/08/2016,6,NAH,W,WWH,5,8,2016,46915.648,70373.472
06/08/2016,7,NAH,H,WHH,6,8,2016,41538.684,62308.026
07/08/2016,1,O,H,HHW,7,8,2016,40425.456,60638.184
08/08/2016,2,NAH,W,HWW,8,8,2016,39581.44,59372.16
09/08/2016,3,NAH,W,WWW,9,8,2016,51797.844,77696.766
10/08/2016,4,NAH,W,WWW,10,8,2016,35303.152,52954.728
11/08/2016,5,NAH,W,WWW,11,8,2016,27081.272,40621.908
12/08/2016,6,NAH,W,WWH,12,8,2016,54504.516,81756.774
13/08/2016,7,NAH,H,WHH,13,8,2016,47177.584,70766.376
14/08/2016,1,NAH,H,HHW,14,8,2016,38366.348,57549.522
15/08/2016,2,NH,W,HWW,15,8,2016,42368.148,63552.222
16/08/2016,3,NAH,W,WWW,16,8,2016,54671.864,82007.796
17/08/2016,4,OH,W,WWW,17,8,2016,23013.988,34520.982
18/08/2016,5,OH,W,WWW,18,8,2016,29758.84,44638.26
19/08/2016,6,NAH,W,WWH,19,8,2016,32232.68,48349.02
20/08/2016,7,NAH,H,WHH,20,8,2016,32159.92,48239.88
21/08/2016,1,NAH,H,HHW,21,8,2016,37245.844,55868.766
22/08/2016,2,NAH,W,HWW,22,8,2016,40141.692,60212.538
23/08/2016,3,NAH,W,WWW,23,8,2016,53063.868,79595.802
24/08/2016,4,NAH,W,WWW,24,8,2016,39821.548,59732.322
25/08/2016,5,NH,W,WWW,25,8,2016,32334.544,48501.816
26/08/2016,6,NAH,W,WWH,26,8,2016,36932.976,55399.464
27/08/2016,7,NAH,H,WHH,27,8,2016,33862.504,50793.756
28/08/2016,1,NAH,H,HHW,28,8,2016,22963.056,34444.584
29/08/2016,2,NAH,W,HWW,29,8,2016,48283.536,72425.304
30/08/2016,3,NAH,W,WWW,30,8,2016,53391.288,80086.932
31/08/2016,4,NAH,W,WWW,31,8,2016,28892.996,43339.494
01/09/2016,5,NAH,W,WWW,1,9,2016,60252.556,90378.834
02/09/2016,6,NAH,W,WWH,2,9,2016,54038.852,81058.278
03/09/2016,7,NAH,H,WHH,3,9,2016,57844.2,86766.3
04/09/2016,1,NAH,H,HHW,4,9,2016,46573.676,69860.514
05/09/2016,2,OH,W,HWW,5,9,2016,26964.856,40447.284
06/09/2016,3,NAH,W,WWW,6,9,2016,32327.268,48490.902
07/09/2016,4,NAH,W,WWW,7,9,2016,22000,34149.906
08/09/2016,5,NAH,W,WWW,8,9,2016,34109.888,51164.832
09/09/2016,6,NAH,W,WWH,9,9,2016,31221.316,46831.974
10/09/2016,7,NAH,H,WHH,10,9,2016,21820.724,32731.086
11/09/2016,1,NAH,H,HHW,11,9,2016,39028.464,58542.696
12/09/2016,2,NAH,W,HWW,12,9,2016,29111.276,43666.914
13/09/2016,3,NH,W,WWW,13,9,2016,24432.808,36649.212
14/09/2016,4,NAH,W,WWW,14,9,2016,21558.788,32338.182
15/09/2016,5,NAH,W,WWW,15,9,2016,44834.712,67252.068
16/09/2016,6,NAH,W,WWH,16,9,2016,29031.24,43546.86
17/09/2016,7,NAH,H,WHH,17,9,2016,42048.004,63072.006
18/09/2016,1,NAH,H,HHW,18,9,2016,25997.148,38995.722
19/09/2016,2,NAH,W,HWW,19,9,2016,24309.116,36463.674
20/09/2016,3,NAH,W,WWW,20,9,2016,44543.672,66815.508
21/09/2016,4,NAH,W,WWW,21,9,2016,27961.668,41942.502
22/09/2016,5,NAH,W,WWW,22,9,2016,27947.116,41920.674
23/09/2016,6,NAH,W,WWH,23,9,2016,37362.26,56043.39
24/09/2016,7,NAH,H,WHH,24,9,2016,33484.152,50226.228
25/09/2016,1,NAH,H,HHW,25,9,2016,35972.544,53958.816
26/09/2016,2,NAH,W,HWW,26,9,2016,34000,51339.456
27/09/2016,3,NAH,W,WWW,27,9,2016,57371.26,86056.89
28/09/2016,4,NAH,W,WWW,28,9,2016,55239.392,82859.088
29/09/2016,5,NAH,W,WWW,29,9,2016,24716.572,37074.858
30/09/2016,6,NAH,W,WWH,30,9,2016,46741.024,70111.536
01/10/2016,7,R-H,H,WHH,1,10,2016,61111.124,91666.686
02/10/2016,1,NH,H,HHW,2,10,2016,61132.952,91699.428
03/10/2016,2,NAH,W,HWW,3,10,2016,28551.024,42826.536
04/10/2016,3,NAH,W,WWW,4,10,2016,53085.696,79628.544
05/10/2016,4,NAH,W,WWW,5,10,2016,35390.464,53085.696
06/10/2016,5,NAH,W,WWW,6,10,2016,48181.672,72272.508
07/10/2016,6,R-H,W,WWH,7,10,2016,38148.068,57222.102
08/10/2016,7,NAH,H,WHH,8,10,2016,34386.376,51579.564
09/10/2016,1,OH,H,HHW,9,10,2016,33404.116,50106.174
10/10/2016,2,NAH,W,HWW,10,10,2016,43881.556,65822.334
11/10/2016,3,NH,W,WWW,11,10,2016,43015.712,64523.568
12/10/2016,4,NH,W,WWW,12,10,2016,38410.004,57615.006
13/10/2016,5,NAH,W,WWW,13,10,2016,33949.816,50924.724
14/10/2016,6,NAH,W,WWH,14,10,2016,43299.476,64949.214
15/10/2016,7,NAH,H,WHH,15,10,2016,45213.064,67819.596
16/10/2016,1,OH,H,HHW,16,10,2016,55632.296,83448.444
17/10/2016,2,NAH,W,HWW,17,10,2016,69442.144,104163.216
18/10/2016,3,NAH,W,WWW,18,10,2016,68976.48,103464.72
19/10/2016,4,OH,W,WWW,19,10,2016,45729.66,68594.49
20/10/2016,5,NAH,W,WWW,20,10,2016,48443.608,72665.412
21/10/2016,6,NAH,W,WWH,21,10,2016,34641.036,51961.554
22/10/2016,7,NAH,H,WHH,22,10,2016,14668.416,22002.624
23/10/2016,1,NAH,H,HHW,23,10,2016,33309.528,49964.292
24/10/2016,2,NAH,W,HWW,24,10,2016,37376.812,56065.218
25/10/2016,3,NAH,W,WWW,25,10,2016,31700,47617.782
26/10/2016,4,NAH,W,WWW,26,10,2016,19754.34,29631.51
27/10/2016,5,NAH,W,WWW,27,10,2016,34095.336,51143.004
28/10/2016,6,NAH,W,WWH,28,10,2016,36510.968,54766.452
29/10/2016,7,OH,H,WHH,29,10,2016,65484,98226
30/10/2016,1,NH,H,HHW,30,10,2016,37405.916,56108.874
31/10/2016,2,O,W,HWW,31,10,2016,31781.568,47672.352
01/11/2016,3,OH,W,WWW,1,11,2016,65709.556,98564.334
02/11/2016,4,NAH,W,WWW,2,11,2016,38482.764,57724.146
03/11/2016,5,NAH,W,WWW,3,11,2016,29045.792,43568.688
04/11/2016,6,NAH,W,WWH,4,11,2016,42579.152,63868.728
05/11/2016,7,NAH,H,WHH,5,11,2016,46937.476,70406.214
06/11/2016,1,OH,H,HHW,6,11,2016,36991.184,55486.776
07/11/2016,2,NAH,W,HWW,7,11,2016,38286.312,57429.468
08/11/2016,3,NAH,W,WWW,8,11,2016,26513.744,39770.616
09/11/2016,4,NAH,W,WWW,9,11,2016,23232.268,34848.402
10/11/2016,5,NAH,W,WWW,10,11,2016,38584.628,57876.942
11/11/2016,6,NAH,W,WWH,11,11,2016,38264.484,57396.726
12/11/2016,7,NAH,H,WHH,12,11,2016,34269.96,51404.94
13/11/2016,1,NAH,H,HHW,13,11,2016,24752.952,37129.428
14/11/2016,2,NH,W,HWW,14,11,2016,16181.824,24272.736
15/11/2016,3,NAH,W,WWW,15,11,2016,28114.464,42171.696
16/11/2016,4,NAH,W,WWW,16,11,2016,29045.792,43568.688
17/11/2016,5,NAH,W,WWW,17,11,2016,45314.928,67972.392
18/11/2016,6,NAH,W,WWH,18,11,2016,22686.568,34029.852
19/11/2016,7,NAH,H,WHH,19,11,2016,37800,56883.768
20/11/2016,1,NAH,H,HHW,20,11,2016,26171.772,39257.658
21/11/2016,2,NAH,W,HWW,21,11,2016,17644.3,26466.45
22/11/2016,3,NAH,W,WWW,22,11,2016,33680.604,50520.906
23/11/2016,4,NAH,W,WWW,23,11,2016,18139.068,27208.602
24/11/2016,5,OH,W,WWW,24,11,2016,31119.452,46679.178
25/11/2016,6,NAH,W,WWH,25,11,2016,31767.016,47650.524
26/11/2016,7,NAH,H,WHH,26,11,2016,31963.468,47945.202
27/11/2016,1,NAH,H,HHW,27,11,2016,40752.876,61129.314
28/11/2016,2,NAH,W,HWW,28,11,2016,45540.484,68310.726
29/11/2016,3,NAH,W,WWW,29,11,2016,54009.748,81014.622
30/11/2016,4,NAH,W,WWW,30,11,2016,38737.424,58106.136
01/12/2016,5,NAH,W,WWW,1,12,2016,43546.86,65320.29
02/12/2016,6,NAH,W,WWH,2,12,2016,58069.756,87104.634
03/12/2016,7,NAH,H,WHH,3,12,2016,48771.028,73156.542
04/12/2016,1,NAH,H,HHW,4,12,2016,41953.416,62930.124
05/12/2016,2,NAH,W,HWW,5,12,2016,42921.124,64381.686
06/12/2016,3,NAH,W,WWW,6,12,2016,38482.764,57724.146
07/12/2016,4,NAH,W,WWW,7,12,2016,21878.932,32818.398
08/12/2016,5,NAH,W,WWW,8,12,2016,32378.2,48567.3
09/12/2016,6,NAH,W,WWH,9,12,2016,40214.452,60321.678
10/12/2016,7,NAH,H,WHH,10,12,2016,33586.016,50379.024
11/12/2016,1,NAH,H,HHW,11,12,2016,37675.128,56512.692
12/12/2016,2,NAH,W,HWW,12,12,2016,24316.392,36474.588
13/12/2016,3,NH,W,WWW,13,12,2016,58586.352,87879.528
14/12/2016,4,NAH,W,WWW,14,12,2016,45373.136,68059.704
15/12/2016,5,NAH,W,WWW,15,12,2016,46559.124,69838.686
16/12/2016,6,NAH,W,WWH,16,12,2016,38068.032,57102.048
17/12/2016,7,NAH,H,WHH,17,12,2016,27859.804,41789.706
18/12/2016,1,NAH,H,HHW,18,12,2016,24600.156,36900.234
19/12/2016,2,NAH,W,HWW,19,12,2016,34757.452,52136.178
20/12/2016,3,NAH,W,WWW,20,12,2016,42913.848,64370.772
21/12/2016,4,NAH,W,WWW,21,12,2016,14682.968,22024.452
22/12/2016,5,NAH,W,WWW,22,12,2016,40883.844,61325.766
23/12/2016,6,NAH,W,WWH,23,12,2016,28842.064,43263.096
24/12/2016,7,OH,H,WHH,24,12,2016,34102.612,51153.918
25/12/2016,1,O,H,HHW,25,12,2016,13773.468,20660.202
26/12/2016,2,NAH,W,HWW,26,12,2016,27787.044,41680.566
27/12/2016,3,NAH,W,WWW,27,12,2016,67928.736,101893.104
28/12/2016,4,NAH,W,WWW,28,12,2016,40811.084,61216.626
29/12/2016,5,NAH,W,WWW,29,12,2016,46871.992,70307.988
30/12/2016,6,NAH,W,WWH,30,12,2016,63967.53608,95951.30412
31/12/2016,7,O,H,WHH,31,12,2016,60700.7576,91051.1364
01/01/2017,1,O,H,HHW,1,1,2017,55439.04544,83158.56816
02/01/2017,2,NAH,W,HWW,2,1,2017,61303.35592,91955.03388
03/01/2017,3,NAH,W,WWW,3,1,2017,42277.41628,63416.12442
04/01/2017,4,NAH,W,WWW,4,1,2017,58253.62052,87380.43078
05/01/2017,5,OH,W,WWW,5,1,2017,55247.97768,82871.96652
06/01/2017,6,NAH,W,WWH,6,1,2017,51602.99272,77404.48908
07/01/2017,7,NAH,H,WHH,7,1,2017,37184.7256,55777.0884
08/01/2017,1,NAH,H,HHW,8,1,2017,47590.56976,71385.85464
09/01/2017,2,NAH,W,HWW,9,1,2017,37206.77188,55810.15782
10/01/2017,3,NAH,W,WWW,10,1,2017,33172.30264,49758.45396
11/01/2017,4,NAH,W,WWW,11,1,2017,14734.2638,22101.3957
12/01/2017,5,NAH,W,WWW,12,1,2017,15000,22630.50642
13/01/2017,6,NAH,W,WWH,13,1,2017,16306.89844,24460.34766
14/01/2017,7,OH,H,WHH,14,1,2017,29777.17552,44665.76328
15/01/2017,1,NAH,H,HHW,15,1,2017,39514.28252,59271.42378
16/01/2017,2,NAH,W,HWW,16,1,2017,41557.2378,62335.8567
17/01/2017,3,NAH,W,WWW,17,1,2017,33098.81504,49648.22256
18/01/2017,4,NAH,W,WWW,18,1,2017,33480.95056,50221.42584
19/01/2017,5,NAH,W,WWW,19,1,2017,25874.98396,38812.47594
20/01/2017,6,NAH,W,WWH,20,1,2017,36662.96364,54994.44546
21/01/2017,7,NAH,H,WHH,21,1,2017,32283.10268,48424.65402
22/01/2017,1,NAH,H,HHW,22,1,2017,18768.73304,28153.09956
23/01/2017,2,NAH,W,HWW,23,1,2017,33914.5274,50871.7911
24/01/2017,3,NAH,W,WWW,24,1,2017,24713.87988,37070.81982
25/01/2017,4,NAH,W,WWW,25,1,2017,31452.6928,47179.0392
26/01/2017,5,NH,W,WWW,26,1,2017,21781.72464,32672.58696
27/01/2017,6,NAH,W,WWH,27,1,2017,37853.46276,56780.19414
28/01/2017,7,O,H,WHH,28,1,2017,46429.46568,69644.19852
29/01/2017,1,NAH,H,HHW,29,1,2017,52536.28524,78804.42786
30/01/2017,2,NAH,W,HWW,30,1,2017,43578.1468,65367.2202
31/01/2017,3,NAH,W,WWW,31,1,2017,45246.31532,67869.47298
01/02/2017,4,OH,W,WWW,1,2,2017,74009.36193,111014.0429
02/02/2017,5,NAH,W,WWW,2,2,2017,36736.45124,55104.67686
03/02/2017,6,NAH,W,WWH,3,2,2017,45700,68652.11592
04/02/2017,7,NAH,H,WHH,4,2,2017,45577.00952,68365.51428
05/02/2017,1,NAH,H,HHW,5,2,2017,47700.80116,71551.20174
06/02/2017,2,NAH,W,HWW,6,2,2017,37368.4446,56052.6669
07/02/2017,3,NAH,W,WWW,7,2,2017,33988.015,50982.0225
08/02/2017,4,NAH,W,WWW,8,2,2017,26242.42196,39363.63294
09/02/2017,5,NAH,W,WWW,9,2,2017,26411.44344,39617.16516
10/02/2017,6,OH,W,WWH,10,2,2017,30357.72756,45536.59134
11/02/2017,7,NAH,H,WHH,11,2,2017,36736.45124,55104.67686
12/02/2017,1,NAH,H,HHW,12,2,2017,23317.61548,34976.42322
13/02/2017,2,NAH,W,HWW,13,2,2017,40410.83124,60616.24686
14/02/2017,3,O,W,WWW,14,2,2017,35582.69592,53374.04388
15/02/2017,4,NAH,W,WWW,15,2,2017,32437.42664,48656.13996
16/02/2017,5,NAH,W,WWW,16,2,2017,29931.49948,44897.24922
17/02/2017,6,NAH,W,WWH,17,2,2017,33539.74064,50309.61096
18/02/2017,7,NAH,H,WHH,18,2,2017,35215.25792,52822.88688
19/02/2017,1,OH,H,HHW,19,2,2017,27903.24172,41854.86258
20/02/2017,2,NAH,W,HWW,20,2,2017,28777.74416,43166.61624
21/02/2017,3,OH,W,WWW,21,2,2017,24934.34268,37401.51402
22/02/2017,4,NAH,W,WWW,22,2,2017,34583.26456,51874.89684
23/02/2017,5,NAH,W,WWW,23,2,2017,595.24956,892.87434
24/02/2017,6,NH,W,WWH,24,2,2017,42093.69728,63140.54592
25/02/2017,7,NAH,H,WHH,25,2,2017,53645.948,80468.922
26/02/2017,1,NAH,H,HHW,26,2,2017,44886.22608,67329.33912
27/02/2017,2,NAH,W,HWW,27,2,2017,56350.29168,84525.43752
28/02/2017,3,NAH,W,WWW,28,2,2017,54299.98764,81449.98146
01/03/2017,4,NAH,W,WWW,1,3,2017,73800,110848.6958
02/03/2017,5,NAH,W,WWW,2,3,2017,49133.80936,73700.71404
03/03/2017,6,NAH,W,WWH,3,3,2017,47392.15324,71088.22986
04/03/2017,7,NAH,H,WHH,4,3,2017,69842.61507,104763.9226
05/03/2017,1,NAH,H,HHW,5,3,2017,45628.45084,68442.67626
06/03/2017,2,NAH,W,HWW,6,3,2017,39000,58411.61886
07/03/2017,3,NAH,W,WWW,7,3,2017,32415.38036,48623.07054
08/03/2017,4,NAH,W,WWW,8,3,2017,36956.91404,55435.37106
09/03/2017,5,NAH,W,WWW,9,3,2017,22178.55768,33267.83652
10/03/2017,6,NAH,W,WWH,10,3,2017,41652.77168,62479.15752
11/03/2017,7,NAH,H,WHH,11,3,2017,37699.1388,56548.7082
12/03/2017,1,OH,H,HHW,12,3,2017,38625.08256,57937.62384
13/03/2017,2,OH,W,HWW,13,3,2017,29064.3458,43596.5187
14/03/2017,3,NAH,W,WWW,14,3,2017,39212.98336,58819.47504
15/03/2017,4,NAH,W,WWW,15,3,2017,40000,59965.8816
16/03/2017,5,NAH,W,WWW,16,3,2017,29042.29952,43563.44928
17/03/2017,6,NAH,W,WWH,17,3,2017,24691.8336,37037.7504
18/03/2017,7,NAH,H,WHH,18,3,2017,21201.1726,31801.7589
19/03/2017,1,NAH,H,HHW,19,3,2017,34193.78028,51290.67042
20/03/2017,2,NAH,W,HWW,20,3,2017,26889.11284,40333.66926
21/03/2017,3,NAH,W,WWW,21,3,2017,28674.86152,43012.29228
22/03/2017,4,NAH,W,WWW,22,3,2017,23552.7758,35329.1637
23/03/2017,5,NAH,W,WWW,23,3,2017,24449.32452,36673.98678
24/03/2017,6,NAH,W,WWH,24,3,2017,30144.61352,45216.92028
25/03/2017,7,NAH,H,WHH,25,3,2017,39595.11888,59392.67832
26/03/2017,1,NAH,H,HHW,26,3,2017,34913.95876,52370.93814
27/03/2017,2,NAH,W,HWW,27,3,2017,33547.0894,50320.6341
28/03/2017,3,OH,W,WWW,28,3,2017,34157.03648,51235.55472
29/03/2017,4,NAH,W,WWW,29,3,2017,57055.77264,85583.65896
30/03/2017,5,NAH,W,WWW,30,3,2017,32738.7258,49108.0887
31/03/2017,6,NAH,W,WWH,31,3,2017,44717.2046,67075.8069
01/04/2017,7,NAH,H,WHH,1,4,2017,53954.59592,80931.89388
02/04/2017,1,NAH,H,HHW,2,4,2017,46921.8326,70382.7489
03/04/2017,2,NAH,W,HWW,3,4,2017,50559.4688,75839.2032
04/04/2017,3,NH,W,WWW,4,4,2017,56901.44868,85352.17302
05/04/2017,4,NAH,W,WWW,5,4,2017,44000,66381.34908
06/04/2017,5,NAH,W,WWW,6,4,2017,32503.56548,48755.34822
07/04/2017,6,NAH,W,WWH,7,4,2017,49905.42916,74858.14374
08/04/2017,7,NAH,H,WHH,8,4,2017,41094.26592,61641.39888
09/04/2017,1,NH,H,HHW,9,4,2017,26631.90624,39947.85936
10/04/2017,2,NAH,W,HWW,10,4,2017,21215.87012,31823.80518
11/04/2017,3,O,W,WWW,11,4,2017,37353.74708,56030.62062
12/04/2017,4,NAH,W,WWW,12,4,2017,37875.50904,56813.26356
13/04/2017,5,R-C,W,WWW,13,4,2017,39580.42136,59370.63204
14/04/2017,6,NH,W,WWH,14,4,2017,31636.4118,47454.6177
15/04/2017,7,OH,H,WHH,15,4,2017,49493.8986,74240.8479
16/04/2017,1,OH,H,HHW,16,4,2017,38955.77676,58433.66514
17/04/2017,2,NAH,W,HWW,17,4,2017,26573.11616,39859.67424
18/04/2017,3,NAH,W,WWW,18,4,2017,29233.36728,43850.05092
19/04/2017,4,NAH,W,WWW,19,4,2017,40587.20148,60880.80222
20/04/2017,5,NAH,W,WWW,20,4,2017,20451.59908,30677.39862
21/04/2017,6,NAH,W,WWH,21,4,2017,18400,27745.24338
22/04/2017,7,NAH,H,WHH,22,4,2017,24757.97244,37136.95866
23/04/2017,1,NAH,H,HHW,23,4,2017,29556.71272,44335.06908
24/04/2017,2,NAH,W,HWW,24,4,2017,26014.6104,39021.9156
25/04/2017,3,NAH,W,WWW,25,4,2017,28109.007,42163.5105
26/04/2017,4,NAH,W,WWW,26,4,2017,59789.51136,89684.26704
27/04/2017,5,NAH,W,WWW,27,4,2017,46738.1136,70107.1704
28/04/2017,6,NAH,W,WWH,28,4,2017,26573.11616,39859.67424
29/04/2017,7,NAH,H,WHH,29,4,2017,65484.80036,98227.20054
30/04/2017,1,NAH,H,HHW,30,4,2017,38514.85116,57772.27674
01/05/2017,2,O,W,HWW,1,5,2017,53682.6918,80524.0377
02/05/2017,3,NAH,W,WWW,2,5,2017,48053.54164,72080.31246
03/05/2017,4,NAH,W,WWW,3,5,2017,52132.10344,78198.15516
04/05/2017,5,NAH,W,WWW,4,5,2017,38698.57016,58047.85524
05/05/2017,6,NAH,W,WWH,5,5,2017,36435.15208,54652.72812
06/05/2017,7,NAH,H,WHH,6,5,2017,48545.90856,72818.86284
07/05/2017,1,NAH,H,HHW,7,5,2017,57989.06516,86983.59774
08/05/2017,2,NAH,W,HWW,8,5,2017,37897.55532,56846.33298
09/05/2017,3,OH,W,WWW,9,5,2017,44731.90212,67097.85318
10/05/2017,4,NH,W,WWW,10,5,2017,50140.58948,75210.88422
11/05/2017,5,NAH,W,WWW,11,5,2017,28946.76564,43420.14846
12/05/2017,6,NAH,W,WWH,12,5,2017,27550.50124,41325.75186
13/05/2017,7,NAH,H,WHH,13,5,2017,40374.08744,60561.13116
14/05/2017,1,O,H,HHW,14,5,2017,40131.57836,60197.36754
15/05/2017,2,NAH,W,HWW,15,5,2017,48494.46724,72741.70086
16/05/2017,3,NAH,W,WWW,16,5,2017,37155.33056,55732.99584
17/05/2017,4,NAH,W,WWW,17,5,2017,43262.15012,64893.22518
18/05/2017,5,NAH,W,WWW,18,5,2017,25529.59224,38294.38836
19/05/2017,6,NAH,W,WWH,19,5,2017,64720.52932,97080.79398
20/05/2017,7,NAH,H,WHH,20,5,2017,38816.15032,58224.22548
21/05/2017,1,NAH,H,HHW,21,5,2017,40263.85604,60395.78406
22/05/2017,2,NAH,W,HWW,22,5,2017,55439.04544,83158.56816
23/05/2017,3,NAH,W,WWW,23,5,2017,54219.15128,81328.72692
24/05/2017,4,NAH,W,WWW,24,5,2017,38331.13216,57496.69824
25/05/2017,5,NAH,W,WWW,25,5,2017,28300.07476,42450.11214
26/05/2017,6,NAH,W,WWH,26,5,2017,39095.4032,58643.1048
27/05/2017,7,NAH,H,WHH,27,5,2017,32466.82168,48700.23252
28/05/2017,1,NAH,H,HHW,28,5,2017,61000,91624.33968
29/05/2017,2,NAH,W,HWW,29,5,2017,52756.74804,79135.12206
30/05/2017,3,NAH,W,WWW,30,5,2017,54586.58928,81879.88392
31/05/2017,4,NAH,W,WWW,31,5,2017,55791.78592,83687.67888
01/06/2017,5,NAH,W,WWW,1,6,2017,12382.6606,18573.9909
02/06/2017,6,NAH,W,WWH,2,6,2017,30000,44731.90212
03/06/2017,7,NAH,H,WHH,3,6,2017,54358.77772,81538.16658
04/06/2017,1,NAH,H,HHW,4,6,2017,63846.02688,95769.04032
05/06/2017,2,NAH,W,HWW,5,6,2017,50000,75618.7404
06/06/2017,3,NAH,W,WWW,6,6,2017,45253.66408,67880.49612
07/06/2017,4,NAH,W,WWW,7,6,2017,46679.32352,70018.98528
08/06/2017,5,NAH,W,WWW,8,6,2017,30710.46804,46065.70206
09/06/2017,6,NAH,W,WWH,9,6,2017,43335.63772,65003.45658
10/06/2017,7,NAH,H,WHH,10,6,2017,43548.75176,65323.12764
